id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description
132558650,https://www.realestate.com.au/sold/property-unit-act-braddon-132558650,Braddon,ACT,2612,3/43 Ipima Street,"3/43 Ipima Street, Braddon, ACT 2612",unit,365000,1,1,1,61,m²,-1.0,,OANXWT,Independent Our Team - TURNER,0262091723,,20 Dec 2019,"Looking for a central location walking distance to almost everything the Inner North lifestyle has to offer? Only a short stroll to the cultural hub of Braddon then the city is just a few moments down the street from there. Getting your morning coffee has never been easier. The property is vacant & early access is available for an ultra-keen buyer who is ready to step out in style.<br/><br/>You’ll be perfectly set up to enjoy the delights of such a well-placed locale while reaping the benefits of the private orientation. Outside boasts a generous 20m2 courtyard living space which allows the northerly light to drench the cleverly designed, spacious open floorplan where the kitchen, living space & bedroom are all effortlessly connected with an easy flow.<br/><br/>SMS “3 Radius” to 0407 121 412 to get a copy of the digital brochure containing the contract <br/><br/>Apartment features:<br/>- Vacant & ready now<br/>- Early access available so you can move in before Santa comes<br/>- Boutique development, ‘Radius’ has only 19 properties<br/>- Extra wide car space with no neighbouring cars. Big enough to include a bike also <br/>- Restricted access basement with internal access to your front door<br/>- The basement storage area is a fully enclosed brick room (very rare) making it great for privacy & security & is a generous 4.8m long<br/>- Ground level apartment with north facing living areas<br/>- Double doors opening onto the spacious & private, 20m2, partially covered terrace<br/>- Modern kitchen with stone bench tops, stainless steel appliances & dishwasher<br/>- Brand new carpets & freshly painted <br/>- Generous bedroom size with an entire wall of built in robes (3 doors) & dual window furnishings <br/>- Modern main bathroom with full height tiling<br/>- Space save laundry, both washing machine & dryer included in the sale <br/>- Double linen cupboard<br/>- Reverse cycle air conditioning unit in living room <br/>- Security intercom entry for guests<br/>- Energy rating of 6 stars<br/>- Pet friendly complex (subject to body corporate notification)<br/><br/>The Location:<br/>- Beautiful street scape with large established trees<br/>- Convenient location walking distance to Braddon & the City<br/>- 7 minute walk to Ipima light rail station<br/>- 9 minute walk to Braddon entertainment precinct <br/>- 14 minute walk to Ainslie local shops <br/>- 15 minute walk to Canberra CBD<br/>- Easy walk or bike to ANU via nearby bike path<br/><br/>To help buyers:<br/>- We have a solicitor pre-allocated to provide a FREE contract review.<br/>- Offers are confidential & not disclosed to other buyers.<br/>- After a buyer’s offer is accepted, they will have ample opportunity to view the property again, finalise the loan approval & show family & friends.<br/>- A 5% deposit (which can be payable via BPay) is only required just prior to exchange of contracts.","[Lister(id='2642490', name='Aaron Lewis', agent_id='7d571c72-c3e3-4b7e-81fc-34bc7ed13737', job_title='Senior Sales Consultant', url='https://www.realestate.com.au/agent/aaron-lewis-2642490?cid={cid}', phone=None, email=None), Lister(id='2642498', name='Mark Larmer And Aaron Lewis', agent_id='8dfd01a4-e694-4ed1-ac1f-f5b475c3f3a4', job_title='Licensed Agent, Auctioneer & Senior Sales Consultant', url='https://www.realestate.com.au/agent/mark-larmer-and-aaron-lewis-2642498?cid={cid}', phone=None, email=None)]"
132270130,https://www.realestate.com.au/sold/property-unit-act-braddon-132270130,Braddon,ACT,2612,38/10 Lonsdale Street,"38/10 Lonsdale Street, Braddon, ACT 2612",unit,418000,1,1,1,,,-1.0,,KZKTTP,LJ Hooker - Dickson,0262572111,,18 Dec 2019,"The 'Arte' Of Urban Living... This spacious apartment is a perfect example of what a Braddon lifestyle has to offer. The king-sized bedroom looks out toward Black Mountain Tower, as does the lounge and balcony. There are terrific sunsets to be enjoyed from here, and the apartment is bathed in natural light throughout the afternoon.<br/><br/>Walking into Braddon, the CBD, ANU and the Light Rail certainly has its benefits. As does having a secure, comfortble and stylish base in a growing and popular part of Canberra.<br/><br/>There is a large storage room inside the apartments itself, rather than a cage in the basement as with most developments. This means that your bulkier belongings are safe and close at hand, but it also lends itself to greater flexibility. Some residents use this space as a walk-in pantry, wardrobe or even a small study.<br/><br/>For the astute investor, this also presents an exceptional opportunity to purchase with a high-value tenant already in place; minimising your risk and maximising your return.<br/><br/>What's on offer:<br/><br/>- Large 1 bedroom apartment<br/>- Multi-purpose storage room<br/>- Views to Black Mountain Tower<br/>- Secure basement garaging<br/>- Tenanted at $550 per week until Feb 2020<br/><br/><br/>Walk to:<br/><br/>- Braddon<br/>- CBD<br/>- ANU<br/>- Light Rail Station","[Lister(id='920111', name='Nic Salter-Harding', agent_id='24a08345-2a07-47ab-845f-9c32d60c110c', job_title='Licensed Agent & Auctioneer ACT/NSW', url='https://www.realestate.com.au/agent/nic-salter-harding-920111?cid={cid}', phone=None, email=None)]"
132055858,https://www.realestate.com.au/sold/property-apartment-act-braddon-132055858,Braddon,ACT,2612,304/53 Mort Street,"304/53 Mort Street, Braddon, ACT 2612",apartment,415000,1,1,1,,,-1.0,,SJDGEL,One Agency Scott Crossman - MAWSON,0417292733,,18 Dec 2019,"OPEN TONIGHT FRIDAY!!! This sun filled northeast facing apartment has the added bonus of a good sized study option with built in robes! Perhaps a home office, or just an extra area for all that ""stuff"" we gather over time?<br/><br/>Either way it's a real bonus to this well kept stylish one bedroom apartment. <br/><br/>Add to this is an ""excellent"" return from this fixed term tenancy with a fantastic single tenant in place keen to staying long term if required, you can't go wrong!<br/><br/>With a tenancy paying $480.00 a week until next June, its 'SO' much better than money in the bank! <br/><br/>Nestled around the corner from the hustle and bustle of 'Londsdale' street but still close enough to take full advantages of great coffee houses, bars and restaurants.<br/><br/>A sound investment is always one you'd live in yourself, coupled with proximity to public transport, shops, buses and light rail, here at '53' Mort street you have it all. <br/><br/>Welcome to your new investment, what are you waiting for? Purchase, set and forget!!<br/><br/>We liked:<br/><br/>* One bedroom plus study - both featuring built in mirrored sliding doors<br/>* Stainless steel Smeg appliances - dishwasher, oven and microwave plus induction electric <br/>   cooktop<br/>* Ducted reverse cycle heating and cooling<br/>* Fibre, data , MATV and Pay TV outlets<br/>* Single underground car space with storage cage<br/>* Secured access building with video intercom access <br/>* Separate European laundry with Fisher and Paykel dryer<br/>* Double glazed windows<br/>* Quality double blinds in lounge room and bedroom<br/>* Balcony area off the lounge room & main bedroom<br/>* Key card entry to building, floor and unit<br/>* Gas hot water system<br/><br/>RATES: $428.00 per qtr<br/>BC:        $775.00 per qtr<br/>LTax:      $490.28 per qtr","[Lister(id='971767', name='Scott Crossman', agent_id=None, job_title='Director/Principle', url='https://www.realestate.com.au/agent/scott-crossman-971767?cid={cid}', phone=None, email=None), Lister(id='1522542', name='Gina Crossman', agent_id=None, job_title=None, url='https://www.realestate.com.au/agent/gina-crossman-1522542?cid={cid}', phone=None, email=None)]"
132255850,https://www.realestate.com.au/sold/property-apartment-act-braddon-132255850,Braddon,ACT,2612,301/24 Girrahween Street,"301/24 Girrahween Street, Braddon, ACT 2612",apartment,400000,1,1,1,,,-1.0,,ORGESK,LJ Hooker - Canberra City,0262497700,,18 Dec 2019,"Situated right in the heart of  vibrant Braddon, this generous 82sqm apartment in the 'Evoque' complex will position you in walking distance of Canberra’s best cafes, restaurants and shopping. Proximity to the CBD, lake and light rail provides an ease of lifestyle that would appeal to all buyers. <br/><br/>Located on the third floor of a quiet, established apartment complex, Unit 301 faces north west, taking advantage of the natural light and views. Sit back on the generously sized balcony and enjoy the leafy surrounds of the nearby park, whilst also taking in the irresistible sunset.  <br/><br/>This contemporary apartment has been designed with accessibility and adaptability in mind, offering generous living spaces and a generous sized practical floor plan. The kitchen presents as new and includes stone bench tops, a dishwasher and Bosch stainless steel appliances. The apartment also comes complete with a split system to ensure year-round comfort. Car accommodation is provided by an underground secure parking space with additional visitor parking surrounding the complex.<br/><br/>This is an apartment not to be missed. It will appeal to first home buyers, astute investors or those searching for an easy, low maintenance lifestyle to enjoy all year round.<br/><br/>Features include:<br/>- Light filled north/west facing apartment with balcony and a leafy outlook<br/>- Modern kitchen with stone benches, dishwasher and Bosch stainless steel appliances<br/>- Combined living and dining space with split system unit<br/>- Access to the balcony from the living area and bedroom, both with city views<br/>- Generous main bedroom with large robe<br/>- Convenient location just minutes walk to CBD and endless amenities<br/>- Secure underground car space with storage cage and additional parking to the front of the complex<br/>- Current rent $500pw<br/>- 67 internal sqm + 15 sqm balcony<br/>- EER 6.0<br/>- Body Corp $595.00 per quarter approx.<br/>- Rates $1,779.00 per annum approx.<br/>- Land Tax $2,139.00 per annum approx.",[]
132337766,https://www.realestate.com.au/sold/property-unit-act-braddon-132337766,Braddon,ACT,2612,41/38 Mort Street,"41/38 Mort Street, Braddon, ACT 2612",unit,433000,1,1,1,62,m²,1532.9,m²,OANXWT,Independent Our Team - TURNER,0262091723,,13 Dec 2019,"Christmas is just around the corner so why not buy yourself one the best 1 bedroom units in the ‘Habitat’ building as a present!<br/><br/>This apartment is an adaptable floor plan design meaning you get an open plan layout with a bigger kitchen, bigger bathroom & a bigger car space with no neighbouring cars to worry about.  <br/><br/>Inside, the owner has added a range of fantastic storage options thanks to customised cabinetry which can accommodate & showcase a large amount of just about anything. <br/><br/>Contact us now & arrange an inspection, the penthouse lifestyle awaits you!<br/><br/>SMS ""41"" to 0407 12 14 12 to get a copy of the digital brochure with contract.<br/><br/>Apartment Features:<br/>- Top floor unit facing east<br/>- Great views across Braddon to Mt Ainslie<br/>- Very private with no other units looking in<br/>- Peacefully located at the back of the building & away from all roads<br/>- 2 x large skylights in living area, each with blinds<br/>- Large internal storeroom, with customised cabinetry, currently being used as a cellar but could also be turned into a study<br/>- Bedroom has mirrored built in robes plus cleverly designed additional cabinetry, block out blinds & access to the balcony<br/>- Timber floors to living area<br/>- 12m2 balcony with clothesline <br/>- End unit with only 1 adjoining wall<br/>- Extra large car space with no neighbouring cars, plus storage enclosure<br/>- Modern & spacious kitchen with stone benchtops, stainless steel appliances including dishwasher & double pantry<br/>- Ducted Reverse cycle heating & cooling<br/>- NBN connected (additional wiring for multi Data Port use)<br/>- Spacious bathroom with large shower & room for additional storage items<br/>- LED downlighting <br/>- Vacant possession <br/>- Flexible settlement options<br/><br/>The Building:<br/>-	Pet friendly complex (subject to body corporate notification)<br/>-	Pool & BBQ area for resident <br/>-	Medium size development of only 42 units<br/>-	Single allocated parking space in restricted access basement with storage enclosure<br/>-	NBN ready<br/>-	Intercom & lift access<br/><br/>The Location:<br/>-	Conveniently located within the heart of Braddons café & restaurants<br/>-	1 minute walk to light rail station<br/>-	3 minute walk to the City","[Lister(id='2642490', name='Aaron Lewis', agent_id='7d571c72-c3e3-4b7e-81fc-34bc7ed13737', job_title='Senior Sales Consultant', url='https://www.realestate.com.au/agent/aaron-lewis-2642490?cid={cid}', phone=None, email=None), Lister(id='2642498', name='Mark Larmer And Aaron Lewis', agent_id='8dfd01a4-e694-4ed1-ac1f-f5b475c3f3a4', job_title='Licensed Agent, Auctioneer & Senior Sales Consultant', url='https://www.realestate.com.au/agent/mark-larmer-and-aaron-lewis-2642498?cid={cid}', phone=None, email=None)]"
132440850,https://www.realestate.com.au/sold/property-house-act-braddon-132440850,Braddon,ACT,2612,46 Lowanna Street,"46 Lowanna Street, Braddon, ACT 2612",house,820000,3,1,0,,,454.0,m²,UCRDEX,McGrath - Canberra,0261238000,,10 Dec 2019,"To view the contract please go to https://www.mcgrath.com.au/buy/house/act/inner-north/braddon/425602<br/><br/>This is an excellent opportunity to secure a property in the highly sought after Braddon district , so close to shops, restaurants, cafes and lifestyle amenities. A neat duplex home which sits on 454sqm of land and features 102sqm of living, spacious living area, separate meals area plus has a north to the side aspect. A Perfect entry level opportunity to renovate and live in or land bank for future redevelopment opportunities. A short walk to the new light rail plus a 10 minute walk to the City Centre.<br/> <br/>- Three bedrooms, two with built-in robes<br/>- Spacious living area<br/>- Separate meals area<br/>- Separate laundry plus powder room<br/>- Neat rear gardens<br/>- 102sqm of living, 454sqm block<br/>",[]
132439062,https://www.realestate.com.au/sold/property-duplex+semi-detached-act-braddon-132439062,Braddon,ACT,2612,41 Lowanna Street,"41 Lowanna Street, Braddon, ACT 2612",duplex-semi-detached,756000,3,1,2,120,m²,467.0,m²,UCRDEX,McGrath - Canberra,0261238000,,10 Dec 2019,"Set on an easy care 467sqm block within an easy bike ride of the City Centre, this original inner city terrace home is an excellent opportunity to secure a residence to live-in or land bank for future development. This duplex home offers an open plan living and dining room, separate kitchen and three upstairs bedrooms, the main with built in robes. This is entry level buying into sought after Braddon.<br/><br/>- 120sqm of living space<br/>- Plenty of storage space under the stairs<br/>- Rear shedding for 2 cars<br/>- Rear yard is free from any significant trees<br/>- Located in a leafy street in the RZ4 core zone<br/>- Short drive or bike ride to Brandon's cafes, restaurants, bars and shops",[]
132395102,https://www.realestate.com.au/sold/property-apartment-act-braddon-132395102,Braddon,ACT,2612,8/24 Ijong Street,"8/24 Ijong Street, Braddon, ACT 2612",apartment,616000,2,2,2,74,m²,-1.0,,AZXJKJ,LJ Hooker - Manuka,0262395551,,03 Dec 2019,"Tucked away at the rear of the tightly held Sorento complex, is what can be described as one the most appealing and well-designed apartments to be offered to the market. <br/><br/>From entry you will realise this is not your standard apartment. The addition of the dark timber flooring has added natural tones to the apartment that really compliment the greenery displayed in the rear courtyard. Open but separated by customised designed shelving the kitchen offers plenty of usable space and practical storage solutions. The rear courtyard certainly has the feeling of a private green oasis with the terrific hedges and natural plants enclosing the area and making it ideal for entertaining all year round. <br/>The apartment offers great accommodation with two well sized bedrooms that include mirrored built in robes and an abundance of natural light. The main bedroom offers a modern light filled ensuite and access to a second courtyard. <br/><br/>Located within Canberra’s Inner City, there is no shortage of advantages to this great location. An easy walk to the ever-popular Braddon for a tasty Sunday brunch or head a little further and you will find yourself in the centre of the City. If you require public transport you are only two streets away from the tram line that connects Gungahlin and the City and only a short drive to the Canberra Airport.<br/><br/>Features included:<br/>• Ground floor<br/>• Outdoor private courtyard<br/>• Bedrooms with built-in robes<br/>• Custom designed kitchen shelving<br/>• Reverse cycle heating & cooling<br/>• European laundry<br/>• 2 underground car spaces with remote access plus storage <br/>• 74smq Internal + 34sqm outdoor <br/>• Boutique quiet complex of 15 apartments<br/>• Short walk to Braddon, Canberra City and public transport<br/><br/>Body Corp: $1,277 pq<br/>Water: $164 pq<br/>Rates: $585 pq","[Lister(id='93169', name='Stephen Thompson', agent_id=None, job_title='Property Consultant', url='https://www.realestate.com.au/agent/stephen-thompson-93169?cid={cid}', phone=None, email=None)]"
132521798,https://www.realestate.com.au/sold/property-apartment-act-braddon-132521798,Braddon,ACT,2612,203/86-88 Northbourne Avenue,"203/86-88 Northbourne Avenue, Braddon, ACT 2612",apartment,346500,1,1,1,66,m²,-1.0,,UCRDEX,McGrath - Canberra,0261238000,,29 Nov 2019,"Located within the well built ""Phoenix"" Apartments, this expansive one bedroom apartment is definitely not your average inner city apartment. As soon as you enter the apartment you get a feeling of space, with the kitchen on your left, through to the open plan dining and living area, that leads to a huge curved glass window and balcony. The balcony overlooks established trees and can be accessed from both the living room and bedroom.<br/><br/>Whether you are enjoying a glass of wine on the balcony after a long day at work or entertaining friends and family, this apartment has the size and design benefits to suit all occasions.<br/>Within the Phoenix Apartments you are treated to some very handy amenities, such as a inground pool and gymnasium. After a refreshing swim, why not take a short stroll to the dozens of cafés and restaurants, in one of Canberra's most vibrant precincts, Braddon.<br/>This property features secure access via an intercom and swipe card, so you have peace of mind, around safety and security.<br/><br/>Features include:<br/><br/>- 66m2 of living space<br/>- Very good condition<br/>- Air Conditioning & heating <br/>- Allocated Car Space<br/>- Built-In Wardrobe<br/>- Granite benchtops in the kitchen<br/>- In ground Pool<br/>- On site gymnasium<br/>- Walk to the CBD<br/>- Walk to the ANU<br/>- Secure building<br/><br/><br/>Please contact Justin Ingram on 0431 116 399 to arrange your personal inspection of this great apartment.<br/>",[]
132453514,https://www.realestate.com.au/sold/property-unit-act-braddon-132453514,Braddon,ACT,2612,27/16 Doonkuna Street,"27/16 Doonkuna Street, Braddon, ACT 2612",unit,540000,2,2,1,101,m²,-1.0,,SENSYY,Independent - Inner North & City,0262094000,,25 Nov 2019,"You can't get much closer to the City than this! Located just 2 blocks from the Canberra Centre, this spacious 2 bedroom, 2 bathroom apartment is perfect for anyone wanting inner City living in a quiet, well maintained boutique complex.<br/>  With views of Mt Ainslie from all the living areas & bedrooms, this apartment is spacious & relaxing. Start each day on the north facing balcony, overlooking the established garden below with Magnolia trees & evergreen shrubs. It's hard to believe that you can have a great view & a sense of space & be right in the heart of the City. <br/>  The ‘Gatsby' complex is quiet & built around a large central courtyard. It has been designed to offer privacy& the North East orientation of the apartment brings with it an exceptional energy rating rating of 6 stars. <br/>  The other features of this apartment is the truly generous kitchen with its large 3m long Caesar stone island bench. The open plan living & dining area is generous with sliding doors out onto the balcony. There is plenty of room for an 8-seater dining table, large lounge & still more room for friends & family.<br/>  The master bedroom has a large window that overlooks the courtyard & Mount Ainslie, but has a sense of privacy. The bedroom also has a walk-through wardrobe to the ensuite.<br/>  Located on the first floor, this apartment can be accessed by the carpeted stairs or the lift. Your security is assured with 2 side by side car parks, an intercom security system & lift access from the basement to all floors – life is easy. <br/>  In an area where your standard apartments are shoeboxes, this is the exception - your space is not compromised here.<br/>  Don't miss this one! Come & see it this weekend!<br/>  Features:<br/>   - Living area:101m² <br/> - Balcony:10 m² <br/> - Views of Mt Ainslie from the living area, balcony & bedrooms<br/> - Short walk to Braddon cafes & restaurants<br/> - 300m to the Canberra Centre<br/> - Beautiful spacious 1st floor apartment<br/> - Reverse cycle heating & cooling<br/> - Balcony overlooking the courtyard<br/> - Open plan living area<br/> - Walk through wardrobe<br/> - Built in robes<br/> - Master bedroom with tree top views<br/> - Miele stainless steel dishwasher, oven & hot plates<br/> - Caesar stone island bench top<br/> - European laundry<br/> - Secure basement parking<br/> - Intercom security system<br/> - Secure lock up storage<br/>  Essentials:<br/>   - EER: 6<br/> - Living area: 101m² <br/> - Balcony: 10m² <br/> - Rates: $2,168 p.a approx. <br/> - Age:  13 years<br/> - Strata Levies: $5,910 p.a approx.",[]
132010494,https://www.realestate.com.au/sold/property-apartment-act-braddon-132010494,Braddon,ACT,2612,27/16 Doonkuna Street,"27/16 Doonkuna Street, Braddon, ACT 2612",apartment,540000,2,2,2,101,m²,-1.0,,SENSYY,Independent - Inner North & City,0262094000,,25 Nov 2019,"You can't get much closer to the City than this! Located just 2 blocks from the Canberra Centre, this spacious 2 bedroom, 2 bathroom apartment is perfect for anyone wanting inner City living in a quiet, well maintained boutique complex.<br/><br/>  With views of Mt Ainslie from all the living areas & bedrooms, this apartment is spacious & relaxing. Start each day on the north facing balcony, overlooking the established garden below with Magnolia trees & evergreen shrubs. It's hard to believe that you can have a great view & a sense of space & be right in the heart of the City. <br/><br/>  The ‘Gatsby' complex is quiet & built around a large central courtyard. It has been designed to offer privacy& the North East orientation of the apartment brings with it an exceptional energy rating rating of 6 stars. <br/><br/>  The other features of this apartment is the truly generous kitchen with its large 3m long Caesar stone island bench. The open plan living & dining area is generous with sliding doors out onto the balcony. There is plenty of room for an 8-seater dining table, large lounge & still more room for friends & family.<br/><br/>  The master bedroom has a large window that overlooks the courtyard & Mount Ainslie, but has a sense of privacy. The bedroom also has a walk-through wardrobe to the ensuite.<br/><br/>  Located on the first floor, this apartment can be accessed by the carpeted stairs or the lift. Your security is assured with 2 side by side car parks, an intercom security system & lift access from the basement to all floors – life is easy. <br/><br/>  In an area where your standard apartments are shoeboxes, this is the exception - your space is not compromised here.<br/><br/>  Don't miss this one! Come & see it this weekend!<br/><br/>  Features:<br/><br/>  <br/><br/><br/> • Living area:101m² <br/> • Balcony:10 m² <br/> • Views of Mt Ainslie from the living area, balcony & bedrooms<br/> • Short walk to Braddon cafes & restaurants<br/> • 300m to the Canberra Centre<br/> • Beautiful spacious 1st floor apartment<br/> • Reverse cycle heating & cooling<br/> • Balcony overlooking the courtyard<br/> • Open plan living area<br/> • Walk through wardrobe<br/> • Built in robes<br/> • Master bedroom with tree top views<br/> • Miele stainless steel dishwasher, oven & hot plates<br/> • Caesar stone island bench top<br/> • European laundry<br/> • Secure basement parking<br/> • Intercom security system<br/> • Secure lock up storage<br/><br/><br/><br/><br/><br/>  Essentials:<br/><br/>  <br/><br/><br/> • EER: 6<br/> • Living area: 101m² <br/> • Balcony: 10m² <br/> • Rates: $2,168 p.a approx. <br/> • Age:  13 years<br/> • Strata Levies: $5,910 p.a approx. <br/><br/><br/><br/>  <br/><br/>  <br/><br/>  <br/><br/>  <br/><br/>  <br/><br/>  <br/><br/>",[]
132282474,https://www.realestate.com.au/sold/property-townhouse-act-braddon-132282474,Braddon,ACT,2612,24/7 Ijong Street,"24/7 Ijong Street, Braddon, ACT 2612",townhouse,740000,3,2,2,118,m²,-1.0,,KAWXWF,LJ Hooker Kippax - Holt,0262553888,,16 Nov 2019,"Auction Location: On Site. <br/><br/>They say the number one rule of Real Estate is ‘Location, Location, Location!’. This stunning town residence tucked away in a quiet tree lined street yet only moments from cosmopolitan Lonsdale Street, Haig Park and the new Light rail personifies that rule. <br/><br/>It’s hard to miss the striking aqua blue feature wall that identifies your new abode. You’ll appreciate it even more from your sun soaked front courtyard. The open plan lounge and dining room has a courtyard to each end, allowing light and air to flood the living spaces. <br/><br/>The kitchen is large with plenty of bench space and cupboard space. High end fixtures and fittings such as stone benchtops and stainless-steel appliances including a dishwasher compliment this space. An additional toilet downstairs off the laundry is an added convenience. <br/><br/>Upstairs, all three bedrooms are spacious, and boast built in wardrobes. The main bedroom is complimented by a large walk through wardrobe, ensuite bathroom and Juliette balcony taking in gorgeous views of the tree lined street. Climate controlled living is assured year-round with ducted reverse cycle air conditioning and cars are secured in two underground car spaces with additional storage space. <br/><br/>Our sellers have worked hard to freshen up this modern town residence, making it ready for a new family to enjoy. This home MUST SELL at auction, so be sure to register your interest and book your inspection today! <br/><br/>Features Include: <br/>* Three bedrooms<br/>* Two bathrooms<br/>* Two courtyards<br/>* Two secure car spaces<br/>* Open plan lounge and dining room<br/>* Ducted reverse cycle air conditioning <br/>* Alarm system<br/>* Freshly painted throughout <br/>* Moments to Haig Park, Lonsdale Street and the Light Rail! <br/><br/>House Size: 118m2 <br/>Built: 2002<br/>Rates: $1,986 pa approx<br/>Land Tax (If Rented): $2,477 pa approx<br/>Body Corporate: $4,204 pa approx<br/>Rental Appraisal: $670 - $700 per week<br/>EER: 5.5","[Lister(id='2058306', name='Sarah Turnbull', agent_id=None, job_title='Sales Consultant', url='https://www.realestate.com.au/agent/sarah-turnbull-2058306?cid={cid}', phone=None, email=None)]"
132233118,https://www.realestate.com.au/sold/property-unit-act-braddon-132233118,Braddon,ACT,2612,325/24 Lonsdale Street,"325/24 Lonsdale Street, Braddon, ACT 2612",unit,492000,2,1,1,67,m²,-1.0,,OUALVR,Independent Property Group Woden & Weston Creek - PHILLIP,0262095000,,12 Nov 2019,"An unsurpassed lifestyle within Canberra's most vibrant caf, restaurant & bar precinct combines with one of Braddon's most sought-after addresses in this modern, 3rd floor apartment with a sun-filled Easterly aspect facing towards Mount Ainslie.<br/><br/>With a generous 67m of internal living space, this quality apartment features floor tiles throughout the open plan living & dining area while stone benchtops with waterfall edges grace the kitchen along with premium Smeg appliances, timber-look cabinetry & built-in wine rack. The living & dining area feels particularly spacious thanks to impressive 2.9m high ceilings & an abundance of windows & sliding doors that open to the superb 19m covered balcony.<br/><br/>The large main bedroom is bathed in morning sun & again features expansive windows & sliding doors, built-in robe with a combination of mirrored & opaque glass sliding doors as well as access to the spacious balcony. The study room, complete with frosted glass sliding door & built-in desk, could easily be utilised as a second bedroom offering a versatile option for live in owners or investors. The stylish bathroom features floor-to-ceiling tiles along with mirrored medicine cabinet for additional storage.<br/> <br/>The unbeatable location offers absolute convenience, with only a short walk before you are able to enjoy all that Braddon & the City centre has to offer. Additionally, just 400 meters away is the Elouera St light rail station, giving you easy access to Canberra's brand-new public transport system.<br/><br/>  Features:<br/>    - A spacious 67m of internal living plus a 19m balcony<br/>   - East facing with views of Mt Ainslie<br/>   - Light-filled open plan living & dining area<br/>   - 2.9m high ceilings<br/>   - Reverse-cycle heating & cooling<br/>   - Smeg appliances in the kitchen plus stone, waterfall edge benchtops & built-in wine rack<br/>   - Large main bedroom with built-in robe & access to balcony<br/>   - Versatile study room/seccond bedroom <br/>   - Basement car space plus storage enclosure<br/>   - Lift access<br/>   - Walking distance to light rail Elouera Street station","[Lister(id='1252975', name='Mark Wolens', agent_id='5e6a4769-8396-47b9-9ea5-672916d54f09', job_title=None, url='https://www.realestate.com.au/agent/mark-wolens-1252975?cid={cid}', phone=None, email=None), Lister(id='1251400', name='Nicholas Jacob', agent_id='3fc090d9-45e2-4666-98ab-47e485df5e48', job_title=None, url='https://www.realestate.com.au/agent/nicholas-jacob-1251400?cid={cid}', phone=None, email=None)]"
132162874,https://www.realestate.com.au/sold/property-apartment-act-braddon-132162874,Braddon,ACT,2612,8/57 Lowanna Street,"8/57 Lowanna Street, Braddon, ACT 2612",apartment,485000,2,1,2,,,-1.0,,AZXJKJ,LJ Hooker - Manuka,0262395551,,08 Nov 2019,"Located in the Avanti complex in a quiet loop street of Braddon is this rare opportunity to purchase your stellar piece of real estate. Spacious, sunlit and modern with a wraparound private courtyard and in an outstanding location; this 2-bedroom ground floor apartment will be a brilliant first home or ideal investment.<br/><br/>From the open living area through to the bedrooms the smart corner design captures the northerly sun through the floor to ceiling windows for a fresh and light feel. No more winter blues, all year round be surrounded by the beautiful sunlight, leafy outlooks and fresh air. From the living area step out onto the expansive wrap around courtyard which features high hedges and offers plenty of space for alfresco entertaining with extra room to create your own garden.<br/><br/>The modern kitchen overlooks the living/dining area and provides great bench and cupboard space with electric cooking and dishwasher. The European laundry has its own spot tucked away in the kitchen with a bifold door to hide away, plus there is a convenient linen cupboard located outside the bathroom. The bathroom also generous of size is simple and modern with a single vanity, floor to ceiling neutral tiles, toilet and shower.<br/><br/>With popular Braddon and Canberra Centre just a short walk away, you will be able to enjoy all the local amenities, bars and restaurants without the hassle of parking. Together with the light rail and bus transport, this is the perfect location.<br/><br/>Features Include:<br/>- Ground floor <br/>- Sunlit open plan living<br/>- Huge courtyard with high hedges and paved areas for outdoor living<br/>- Bedrooms with built-in robes<br/>- Large kitchen with plenty of bench and storage space<br/>- European laundry<br/>- Reverse Cycle A/C<br/>- Intercom and fob access to complex <br/>- Basement parking with 2 tandem car spaces and storage space<br/>- Lift access from basement to complex foyer<br/>- Quiet location in peaceful complex<br/>- Minutes’ walk to the ever-popular Braddon <br/>- Close to local parks, ovals and Ainslie Social Club<br/><br/>Property Disbursements<br/>Rates: $503.25 pq<br/>Water: $162.81 pq<br/>Body Corporate: $1500 approx. pq<br/>Land Tax: $700.00 approx. pq","[Lister(id='93169', name='Stephen Thompson', agent_id=None, job_title='Property Consultant', url='https://www.realestate.com.au/agent/stephen-thompson-93169?cid={cid}', phone=None, email=None)]"
