id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description
133409070,https://www.realestate.com.au/sold/property-house-nsw-tomakin-133409070,Tomakin,NSW,2537,24 Tomakin Place,"24 Tomakin Place, Tomakin, NSW 2537",house,530000,3,1,6,,,706.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,25 Nov 2020,"Tucked away in a quiet cul-de-sac, 24 Tomakin Place enjoys privacy and seclusion in one of the Eurobodalla's most popular areas, known for its pet friendly beaches that are also perfect for swimming, kayaking, Surfing and fishing.<br/><br/> - New bathroom, updated ultra modern kitchen with cooktop and oven.<br/>- Open plan lounge and dining flowing to the kitchen.<br/>- Beautiful timber floors throughout the spacious living areas.<br/>- Tranquil front deck perfect for setting up your morning tea.<br/>- Ample parking, 706m2 block with heaps of garaging.<br/>- Generous sized sun-room fully enclosed.<br/>- Well established low maintenance gardens.<br/><br/><br/>Located around 16kms from both Batemans Bay and Moruya, Tomakin is in close proximity for a number of quality schools, the airport and has access to great range of local cafés.<br/><br/>The perfect weekender, Holiday house or permanent beach pad this one feels like home...<br/> <br/>- Pest and building inspection available on request.","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None), Lister(id='2365286', name='Dawn Mason', agent_id='e72d9db0-2bda-4f70-bf1b-660275850b3d', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/dawn-mason-2365286?cid={cid}', phone=None, email=None)]"
134637490,https://www.realestate.com.au/sold/property-house-nsw-moruya+heads-134637490,Moruya Heads,NSW,2537,112 The Anchorage,"112 The Anchorage, Moruya Heads, NSW 2537",house,875000,3,2,1,,,1214.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,20 Nov 2020,"This home is special! Double story, double brick with views that make you do a double take!<br/>Direct access to Moruya River and all the water activities that go with it. Beautiful polished timber floorboards and raked ceiling in the main living area, a well established garden, spacious master bedroom with river views, designed to take the best advantage of the location,  and all so close to Moruya. Well presented and immaculately cared for this home is different, appealing and somewhere that you would be proud to call home. Book now for a private inspection.","[Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None), Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None)]"
133682334,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-133682334,Malua Bay,NSW,2536,88 Yugura Street,"88 Yugura Street, Malua Bay, NSW 2536",house,1200000,3,2,3,,,651.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,04 Nov 2020,"With huge north facing water views and direct access to Garden Bay this split level home has a lot to offer. The open plan kitchen, lounge and dining room looks out onto the generous entertainment deck, backyard and those stunning views over Garden Bay and the ocean. The master bedroom also has wonderful views. The upper level sitting room gives access to two bedrooms and the main bathroom giving privacy for teenagers or guests. This lovely home has a fireplace, plenty of storage and a very elegant location.","[Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None), Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None)]"
134313122,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-134313122,Malua Bay,NSW,2536,12 Sylvan Street,"12 Sylvan Street, Malua Bay, NSW 2536",house,649000,4,2,2,,,650.6,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,22 Oct 2020,"This single level home is oozing with character, is well maintained and is ideally positioned on the high side of the street with a North facing aspect drenched in sunlight.<br/><br/>- 4 bedrooms, all with built-ins.<br/>- 2 spacious bathrooms, one with spa bath.<br/>- Classic Kitchen with stacks of space.<br/>- Generous sized formal lounge room.<br/>- Seprate dining and rumpus room.<br/>- Easy access to the double lock-up garage.<br/>- Just a short walk to Malua Bay Beach and Shops.<br/>- Private backyard with pergola.<br/>- Additional privacy adjoing the reserve on one side.<br/><br/>I hear you say this is ticking a lot of boxes...Walk to the waterʼs edge and beach in under 5 minutes, Book your inspection today!","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None)]"
134430170,https://www.realestate.com.au/sold/property-house-nsw-broulee-134430170,Broulee,NSW,2537,53 Clarke Street,"53 Clarke Street, Broulee, NSW 2537",house,580000,2,1,1,,,834.7,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,22 Oct 2020,"This is a fabulous opportunity to own an adorable and very neatly presented Broulee cottage. This property has a very large, generous backyard with a huge entertainment deck and lots of privacy. The home features timber flooring, air conditioning, ceiling fans, well appointed kitchen, comfortable lounge and dining with a user friendly layout. The home is also wheelchair friendly. Priced to sell and with old Broulee in high demand, please ring early for an inspection.","[Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None), Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None)]"
134486990,https://www.realestate.com.au/sold/property-house-nsw-broulee-134486990,Broulee,NSW,2537,2A Gillan Grove,"2A Gillan Grove, Broulee, NSW 2537",house,649000,3,2,1,,,407.5,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,16 Oct 2020,"This north facing, architect designed home features gorgeous established gardens with a courtyard that provides private outdoor living and a sunny aspect for those beautiful Broulee mornings. This home has style and comfort, the kitchen, dining and lounge area are open plan with plenty of natural light. There are solar panels, security screens, built-in wardrobes, internal access to the large single garage and quality inclusions. Well worth an inspection.","[Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None), Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None)]"
202684194,https://www.realestate.com.au/sold/property-residential+land-nsw-malua+bay-202684194,Malua Bay,NSW,2536,4 Bunderra Circuit,"4 Bunderra Circuit, Malua Bay, NSW 2536",residential-land,230000,,,,,,996.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,13 Oct 2020,"Offering a perfect sunny aspect, this is a substantial 996m2 parcel of land offering an exciting opportunity to build your dream home in a sought-after location. Just a casual walk to the beach and short drive to Malua Bay shops. <br/><br/>- One of the last remaining premier blocks of land in Bunderra Circuit<br/>- Set in a new estate surrounded by prestige homes<br/><br/>You now have the chance to own a significant site and build an impressive home in one of the most sought-after suburbs of the South Coast. <br/><br/>*Boundary lines shown in photos are approximate only","[Lister(id='2365286', name='Dawn Mason', agent_id='e72d9db0-2bda-4f70-bf1b-660275850b3d', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/dawn-mason-2365286?cid={cid}', phone=None, email=None)]"
134015462,https://www.realestate.com.au/sold/property-house-nsw-tomakin-134015462,Tomakin,NSW,2537,11 Red Hill Parade,"11 Red Hill Parade, Tomakin, NSW 2537",house,620000,4,2,3,,,556.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,09 Oct 2020,"Designed for seamless indoor/outdoor living and spectacular entertaining, this classic beach house residence provides a welcome home and relaxed haven in a private child-friendly setting. Set on level easy care grounds, it is ideally located within a short stroll to the Rivermouth Cafe, Tomakin Club, parks and moments from dog friendly beaches.<br/>- Elegant and stylish beach house in a prestigious address.<br/>- Sweeping open plan living flows to indoor/outdoor areas.<br/>- Sleek open plan kitchen with stainless steel appliances.<br/>- Multiple living areas both upstairs and down.<br/>- Four bedrooms with built-in robes, main has ensuite.<br/>- Double and single garage with drive through access.<br/>- Additional covered entertaining and outdoor living areas.<br/>This sensational property would suit a variety of lifestyles from the large to extended family, It is the type of home everyone wants so stop dreaming and start living! Book your private inspection today...","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None)]"
133521482,https://www.realestate.com.au/sold/property-house-nsw-broulee-133521482,Broulee,NSW,2537,9 Bayside Street,"9 Bayside Street, Broulee, NSW 2537",house,1025000,4,3,1,,,613.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,02 Oct 2020,"Positioned directly opposite sand dunes leading to Broulee Beach, South Broulee Beach and Shark Bay this property has wonderful views over Broulee Island. Set in the tightly held, desirable and exclusive part of Broulee this home has 2 separately metered, fully equipped 2 bedroom sections, one upstairs with views the other downstairs with airbnb potential. Upstairs comprises a master bedroom and very large 2nd bedroom, large dining room and front deck with brilliant views, sun room that leads onto the back deck, good size kitchen also with views. Downstairs has a smaller lounge room and two good sized bedrooms and a bathroom plus an extra shower in the laundry. In good original condition this home is perfectly positioned for lifestyle and income.","[Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None), Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None)]"
202710118,https://www.realestate.com.au/sold/property-residential+land-nsw-rosedale-202710118,Rosedale,NSW,2536,14 Nicholas Grove,"14 Nicholas Grove, Rosedale, NSW 2536",residential-land,350000,,,,,,0.51,ha,PSMYSZ,Ray White - Batemans Bay,0244726565,,02 Oct 2020,"This 5,095m2 block located at the end of a quite cul-de-sac in beautiful Rosedale is waiting for you.<br/><br/>With town water, 3 phase power and the telephone lines in and a DA in place all you need to bring is your builder.<br/><br/>A short drive or 15 walk to Guerilla Bay and a 3 minute drive to Rosedale Beach.<br/><br/>Plans available on request.","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None)]"
134422218,https://www.realestate.com.au/sold/property-house-nsw-lilli+pilli-134422218,Lilli Pilli,NSW,2536,1 Allinga Close,"1 Allinga Close, Lilli Pilli, NSW 2536",house,640000,4,3,1,,,0.45,ha,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,30 Sep 2020,"Set on a beautiful, leafy 4450 square metre block in one of the South Coasts most popular locations, 1 Allinga Close represents a ready-made tranquil coastal lifestyle just 600m to stunning Lilli Pilli Beach.<br/><br/>This four-bedroom solid brick home is stylishly renovated with contemporary family bathroom and ensuite as well as third ensuite bathroom creating separate and private living quarters for adults, kids and guests alike.<br/><br/>The modern kitchen and open plan living areas are spacious and feature exposed beams. A classic wood-fired heater gently warms the entire zone in winter while the reverse cycle air conditioning cools in summer.<br/><br/>A large, elevated entertainers deck enjoys a leafy outlook and its clever design allows you to enjoy full cover and protection from the elements or bathe yourself in sunshine. A walking track adjacent to the property provides access by foot to Lilli Pilli beach via George Bass Drive.<br/><br/>Private, close to the beach and with many modern updates already taken care of, this peaceful coastal home is your gateway to the relaxed lifestyle you deserve so be sure to book a time to inspect today.",[]
134408058,https://www.realestate.com.au/sold/property-house-nsw-broulee-134408058,Broulee,NSW,2537,39 Woolabar Drive,"39 Woolabar Drive, Broulee, NSW 2537",house,830000,4,2,2,,,561.4,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,25 Sep 2020,"Broulee has fast become one of the most sought-after locations on the South Coast and this stunning four-bedroom, two-bathroom family home represents an increasingly rare opportunity to purchase a turn-key home in such a tightly held coastal community.<br/><br/>Exquisite hardwood flooring flows throughout the main living areas and into the large master bedroom, featuring a generous walk-in robe and ultra-modern ensuite bathroom. The three remaining bedrooms include built-in-robes and all are in close proximity to the stylish, spacious and beautifully finished family bathroom.<br/><br/>The modern kitchen features Caesarstone countertops with island bench and integrated sink while a large walk-in pantry creates a genuine sense of class and style. Exceptional design extends to a light, bright and perfectly proportioned open plan living and dining area with feature fireplace, enjoying direct access to the well-appointed hardwood alfresco deck with superbly crafted built-in outdoor kitchen.<br/><br/>An oversized double lock up garage with workshop compliments a neatly landscaped, low maintenance and immaculately finished exterior giving a perfect first impression of this masterfully designed and built modern home. A property of this quality in such a prized location will not last long so make the move to inspect today and find out how you can make it your own.",[]
133980542,https://www.realestate.com.au/sold/property-house-nsw-tomakin-133980542,Tomakin,NSW,2537,4 Yarralumla Crescent,"4 Yarralumla Crescent, Tomakin, NSW 2537",house,550000,3,2,1,,,765.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,25 Sep 2020,"Check out this awesome 3 bedroom beach pad, a short walk from Barlings Beach, the Boat Ramp and the Rivermouth General Store.<br/><br/>- Fully functional ultra-modern kitchen.<br/>- 3 bedrooms - Main bedroom with an ensuite. <br/>- Second bathroom, reverse cycle air con, garden shed, 1 car garage and Pizza oven.<br/>- 765m2 block with access to the back yard and room to move.<br/><br/>The perfect weekender, Holiday house or permanent beach pad this one feels like home...","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None)]"
129423098,https://www.realestate.com.au/sold/property-house-nsw-rosedale-129423098,Rosedale,NSW,2536,40 Cooks Crescent,"40 Cooks Crescent, Rosedale, NSW 2536",house,1400000,4,1,1,,,575.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,18 Sep 2020,"South Rosedale headland, North East corner, original fibro cottage, unique, rare, magnificent views, very desirable location and an absolute hidden treasure. This is something that is rarely available. Held in the one family for over 60 years this is a wonderful opportunity for the right person. The cottage is comfortable and cosy, taking in the panoramic ocean views. Well kept and currently used as a family and holiday let this is a part of Australia's coastal history. North East corners of pristine headlands are extremely rare and the beaches around South Rosedale environs are some of the best in the world. If you are after something special, this is it.","[Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None), Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None)]"
134100878,https://www.realestate.com.au/sold/property-house-nsw-broulee-134100878,Broulee,NSW,2537,62 Elizabeth Drive,"62 Elizabeth Drive, Broulee, NSW 2537",house,575000,2,1,1,,,834.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,18 Sep 2020,"Set on a very large 834m2 flat block of land is this cosy single level home. It is eclectic, interesting and very livable with a revamped kitchen, renovated bathroom, huge dining room, wood burning fireplace, 2 good sized bedrooms and a sleepout. The backyard is quite private with a fully established garden, garage and the potential to do much more. This is going to Auction but the vendor is keen to listen to offers beforehand so be quick if you are interested because nowadays homes in Broulee are hard to find in this price range.","[Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None), Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None)]"
202777882,https://www.realestate.com.au/sold/property-residential+land-nsw-rosedale-202777882,Rosedale,NSW,2536,59 Yowani Road,"59 Yowani Road, Rosedale, NSW 2536",residential-land,990000,,,,,,680.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,10 Sep 2020,What a fantastic opportunity for you to design your dream home with views over Rosedale Beach towards Jimmies Island and beyond. This block even has it's own track down to the beach! If you want an exclusive Rosedale address then you need to act quickly as it won't last long.,"[Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None), Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None)]"
134130054,https://www.realestate.com.au/sold/property-house-nsw-broulee-134130054,Broulee,NSW,2537,20-22 Martin Place,"20-22 Martin Place, Broulee, NSW 2537",house,580000,1,1,1,,,1700.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,01 Sep 2020,"What an opportunity, a 1701 m2 block in Broulee with a modern, spacious Granny Flat! Live on site while building a fantastic modern home with Council consent and guidelines. With a cleared and level building site this is a great opportunity to be part of the Broulee lifestyle. The existing 1 bedroom, spacious Granny Flat is perfectly suitable as a full time residence for a single person or close couple. Blocks this size are rare in Broulee and our vendor is keen to accept a reasonable offer before auction day.","[Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None), Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None)]"
130700698,https://www.realestate.com.au/sold/property-house-nsw-lilli+pilli-130700698,Lilli Pilli,NSW,2536,22 Denise Drive,"22 Denise Drive, Lilli Pilli, NSW 2536",house,1600000,4,3,2,,,796.0,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,20 Aug 2020,"If living in what is arguably Batemans Bay's Vaucluse is important to you, then finally a home has come to market that is truly second to none. This unique clifftop residence offers spectacular ocean, island and beach views to the north, a pathway to the beach and is complimented by seclusion and convenience that few properties on the South Coast deliver. Privacy is a commodity that is becoming more valuable in today's public lifestyle. 22 Denise Drive Lilli Pilli has reserve on two sides, meaning you only have one neighbour, allowing you almost sole enjoyment of the spectacular ocean and bay views. Retaining the classic original exterior, the current owners have extensively renovated, extended and modernised the home with an accent to open plan living allowing for natural light and well organised flowing functionality. All the living areas take in the ever changing views from the formal lounge that faces the North, and the kitchen overlooking the Beach. Easy living is also a desirable feature that again is rare for a property with such an amazing view. All four bedrooms are spacious with the master offering ensuite, fabulous walk in robe and north face decking taking advantage of the amazing water view. Spacious outdoor entertaining takes in the full ocean view.  Oversized double garaging with storage space and workshop area and internal access leading directly to the home. Enjoy a swim within a minutes walk down to the pristine  Beach or a stroll along the clifftop taking advantage of the amazing sunrise. Lifestyle is the reason why you live or holiday in our beautiful area and real estate is all about position position position. Make this property your reality and secure this exclusive, once in a lifetime property now.",[]
132359134,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-132359134,Malua Bay,NSW,2536,380 George Bass Drive,"380 George Bass Drive, Malua Bay, NSW 2536",house,497500,3,2,2,,,588.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,13 Aug 2020,"An excellent opportunity to purchase a fabulous beach side home or investment, Spacious and sun-drenched with great natural light throughout.<br/><br/>The private master bedroom - retreat with ensuite is completed with a spa and a deck overlooking nearby Mosquito Bay, this 3 bedroom property is a must to view.<br/><br/>The water views from the balcony are gorgeous, and even better if a larger deck was built off the upstairs bedroom (STCA).<br/><br/>Located on the ground floor are the other 2 bedrooms, main bathroom and laundry, a cook's kitchen and a spacious dining/living zone.<br/><br/>All complimented by generous decking areas, and adjoining grassed lawn areas, you're able to entertain guests and family all year round.<br/><br/>Additional must see benefit's of this home also include a spacious front yard and driveway leading to an under-house garage and adjoining workshop. <br/><br/>Just metres away from the Mosquito Bay Beach Bakery/Café & boat ramp, Side and rear access for the caravan or boat.<br/><br/>For those looking at reducing their running cost this residence comes with a solar hot water service as well as solar panels which feed back to the grid!<br/><br/>Anyone will tell you that when you buy real estate, whether it be residential or commercial, nothing is more important than location and it doesn't get any better than this!","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
133267270,https://www.realestate.com.au/sold/property-house-nsw-tomakin-133267270,Tomakin,NSW,2537,34 Ainslie Parade,"34 Ainslie Parade, Tomakin, NSW 2537",house,330000,2,1,1,,,556.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,12 Aug 2020,"Check out this awesome 2/3 bedroom beach pad, a short walk from Barlings Beach, the Boat Ramp and the Rivermouth General Store.<br/><br/>- Ample parking and an awesome sized back yard for the kids.<br/>- Secure drive through semi-enclosed carport on a level block.<br/>- Approximately 556m2, with two garden sheds.<br/>- Potential alfresco or BBQ area and bore water.<br/>- Sunroom and two living areas.<br/><br/>The perfect weekender, Holiday house or permanent beach pad this one feels like home...","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None)]"
202720370,https://www.realestate.com.au/sold/property-residential+land-nsw-malua+bay-202720370,Malua Bay,NSW,2536,49 The Ridge Road,"49 The Ridge Road, Malua Bay, NSW 2536",residential-land,199000,,,,,,830.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,11 Aug 2020,"This is the one you have been waiting for, This has to be my favourite block in Malua Bay...<br/><br/>- Large 830m2 residential block with sealed road access. <br/>- Surrounded by quality new homes.<br/>- Power, phone and town water connected, good frontage on the fully cleared block.<br/><br/>Within a minutes drive or walk of the golden sands at Malua Bay Beach, blocks like this are becoming harder to find, Do not miss out!","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
133386218,https://www.realestate.com.au/sold/property-house-nsw-broulee-133386218,Broulee,NSW,2537,11 Zanthus Drive,"11 Zanthus Drive, Broulee, NSW 2537",house,720000,3,3,2,,,765.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,05 Aug 2020,"This is a really roomy and spacious family home that has something for everyone. Separate lounge, large family room, 3 large bedrooms, 3 bathrooms, fantastic well appointed workshop, really roomy garden shed, 22 solar panels, new hot water service, really beautiful gardens, fenced backyard, BBQ area, outdoor room that is fully enclosed plus a fantastic double garage. This house is such a great family home that the children will never want to leave!","[Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None), Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None)]"
133776694,https://www.realestate.com.au/sold/property-house-nsw-malua+bay-133776694,Malua Bay,NSW,2536,432 George Bass Drive,"432 George Bass Drive, Malua Bay, NSW 2536",house,425000,3,2,1,,,607.0,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,04 Aug 2020,"Set just a short walking distance from beautiful Mosquito Bay, Garden Bay and famous Malua Bay beachfront, this inviting 3 bedroom property offers plenty of potential as a stand-alone investment or entry-level holiday home. Neatly presented with a tidy façade, low maintenance garden and large backyard, 432 George Bass Drive represents exceptional value in one of the South Coast's fastest-growing locales.<br/><br/>Downstairs features a large lock-up garage and workshop with internal access to the first floor as well as a separate living quarters with large bedroom, laundry, ensuite and direct access to the rear deck and backyard. This private zone is ideal for a teenage hideaway or second family on vacation.<br/><br/>Upstairs carries a light and bright feel with a combined kitchen/dining enjoying an elevated view via the large, open living room to the rear deck and beyond. Excellent use of space creates two more generous bedrooms, a sunroom (or optional fourth bunk room) bathroom with shower/tub and separate toilet.<br/><br/>Primed for the buyer who can recognise potential and positioned in one of the most highly sought-after locations on the South Coast, 432 George Bass Drive Malua Bay will not stay on the market long so book an inspection with Kate Quinlivan today.",[]
133829102,https://www.realestate.com.au/sold/property-house-nsw-broulee-133829102,Broulee,NSW,2537,60 Clarke Street,"60 Clarke Street, Broulee, NSW 2537",house,710000,3,2,1,,,655.0,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,30 Jul 2020,"This lovely home is set on a level 655sqm block in sought after Broulee and offers a relaxed lifestyle with room for kids to run around and beer on tap on the private entertaining deck out the back.<br/><br/>Purchased by the current owner in 2012 it has been fully renovated throughout meaning the only original part of the home left are the bricks and tile roof. Featuring bamboo floors and a modern kitchen with an en-suite and large walk in robe extension just to name a couple of features.<br/><br/>Placed well on the block the house enjoys a lovely sunny aspect and has an amazing covered entertaining space out the back complete with a wood fire and spa. The lock up garage is larger than a standard single and the side access provides a perfect spot to park your boat or caravan.<br/><br/>This home also features double bedrooms for all rooms plus built in robes and offers plenty of space in both the front or back yard for kids to play.<br/><br/>If you are hoping to secure your place in Broulee now is the time to call and book your inspection, before it is gone!",[]
133776534,https://www.realestate.com.au/sold/property-house-nsw-lilli+pilli-133776534,Lilli Pilli,NSW,2536,17 Carramar Drive,"17 Carramar Drive, Lilli Pilli, NSW 2536",house,523000,3,1,4,107,m²,723.6,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,17 Jul 2020,"750 metres from stunning Lilli Pilli beach and positioned on a generous 733 square metre block.  The large entertaining deck overlooking the back garden and out to beautiful gum trees is one of the many features of this home.  The property is level living and has been recently renovated, a sparkling new kitchen, with oven, fit for a chef, dishwasher and large pantry.  High-quality spacious bathroom complete with bath, plus a second separate toilet is located in the laundry.  Three bedrooms which are very spacious, easily queen-sized, all with builtins.  The backyard caters for children with play areas, adults with an entertainment retreat and pets as it is fully fenced.  Complete with a slow combustion wood burner for cosy winters and....... the property also has the must-have double lockup garage.  Organise your private inspection today.","[Lister(id='164346', name='Bronwyn Geppert', agent_id='2067a413-6c89-4182-aaf1-2afa079057af', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/bronwyn-geppert-164346?cid={cid}', phone=None, email=None)]"
